,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__booster,param_classifier__eta,param_classifier__gamma,param_classifier__max_depth,param_classifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
153,14.387910294532777,1.5984266058178014,0.027901744842529295,0.005025462846454938,gbtree,0.1,0.0005,7,125,"{'classifier__booster': 'gbtree', 'classifier__eta': 0.1, 'classifier__gamma': 0.0005, 'classifier__max_depth': 7, 'classifier__n_estimators': 125}",0.9495992735741197,0.9571031746962568,0.9608423260570236,0.8967445808259071,0.9653514430960903,0.879990305927441,0.868187939328879,0.8996919693127469,0.8493059105765475,0.9689154818394979,0.9195732405234509,0.04313312514288833,31
154,18.253041553497315,0.47424981812309075,0.02923734188079834,0.001996962844142815,gbtree,0.1,0.0005,7,150,"{'classifier__booster': 'gbtree', 'classifier__eta': 0.1, 'classifier__gamma': 0.0005, 'classifier__max_depth': 7, 'classifier__n_estimators': 150}",0.9488498203930656,0.9567349141564091,0.9644114045007796,0.895567926686843,0.9660996933107278,0.9073061723657284,0.8725704899344824,0.9048423445042302,0.8387165586571171,0.9672281267938581,0.922232745130324,0.0427835661536836,10
155,7.36552586555481,0.3451010685436925,0.022163653373718263,0.002488560219298384,gbtree,0.1,0.0005,8,50,"{'classifier__booster': 'gbtree', 'classifier__eta': 0.1, 'classifier__gamma': 0.0005, 'classifier__max_depth': 8, 'classifier__n_estimators': 50}",0.938376444359426,0.953728549832408,0.9344341735396715,0.9025555806787458,0.9707919237892837,0.8666345875756042,0.8773375530523668,0.9033815665662425,0.842428677088409,0.9694885049049417,0.9159157561387097,0.04220369316056525,88
156,9.743941974639892,1.371853837692529,0.019960808753967284,0.002871480602862503,gbtree,0.1,0.0005,8,75,"{'classifier__booster': 'gbtree', 'classifier__eta': 0.1, 'classifier__gamma': 0.0005, 'classifier__max_depth': 8, 'classifier__n_estimators': 75}",0.9443077419159825,0.9563652546275673,0.9469116910644375,0.8883640805926475,0.9647832683681609,0.875487474729842,0.8778993594788342,0.898678632807595,0.8360840219744008,0.9786665787392901,0.9167548104298758,0.04497853433838273,63
157,11.27169508934021,1.9984184955622741,0.02515246868133545,0.005533694592748686,gbtree,0.1,0.0005,8,100,"{'classifier__booster': 'gbtree', 'classifier__eta': 0.1, 'classifier__gamma': 0.0005, 'classifier__max_depth': 8, 'classifier__n_estimators': 100}",0.9355353417070184,0.953728549832408,0.9527522763713178,0.896053703008622,0.9627144604284189,0.8768594307320711,0.8832833956089758,0.8914043378450206,0.83542416106926,0.9775426819692444,0.9165298338572357,0.04384103749897162,65
158,16.744931030273438,0.44750113859163293,0.0338245153427124,0.009968521816221343,gbtree,0.1,0.0005,8,125,"{'classifier__booster': 'gbtree', 'classifier__eta': 0.1, 'classifier__gamma': 0.0005, 'classifier__max_depth': 8, 'classifier__n_estimators': 125}",0.9336807500199791,0.9542912530237168,0.959148769113148,0.8964107976793092,0.9621506189295129,0.8672266139176585,0.8803648433401339,0.901001798123585,0.8426411999514174,0.976043889990641,0.9172960534089103,0.04358658061323208,55
159,19.640971207618712,0.5590534753732941,0.035447549819946286,0.005784352614786666,gbtree,0.1,0.0005,8,150,"{'classifier__booster': 'gbtree', 'classifier__eta': 0.1, 'classifier__gamma': 0.0005, 'classifier__max_depth': 8, 'classifier__n_estimators': 150}",0.9342354833625132,0.9561749097711667,0.9634721356583847,0.8939987511237203,0.965155911157507,0.8721498862609347,0.8822817648741862,0.9061583320219654,0.8327445270025634,0.9726704106462354,0.9179042111879179,0.045126353447039254,50
160,4.769087219238282,0.1782742067620031,0.021929621696472168,0.013081866886214138,gbtree,0.1,0.001,5,50,"{'classifier__booster': 'gbtree', 'classifier__eta': 0.1, 'classifier__gamma': 0.001, 'classifier__max_depth': 5, 'classifier__n_estimators': 50}",0.9418032557179906,0.9454972295217099,0.9133201283838615,0.8939675177518307,0.9543186844782553,0.9359242549673699,0.8777894997586863,0.8608995316323335,0.8495872642618173,0.9891500440283432,0.9162257410502196,0.04260396556605561,76
161,6.538824725151062,0.18791718655748038,0.018920111656188964,0.0003730488057839527,gbtree,0.1,0.001,5,75,"{'classifier__booster': 'gbtree', 'classifier__eta': 0.1, 'classifier__gamma': 0.001, 'classifier__max_depth': 5, 'classifier__n_estimators': 75}",0.9410547445375146,0.9479203985980432,0.9246286313542451,0.8707437515918789,0.959923715188852,0.936303283437408,0.870085785020225,0.8725150520315466,0.8360259405964136,0.9878401644332154,0.9147041466789343,0.04652942329952623,100
162,8.891097664833069,0.16512431556870297,0.022204494476318358,0.0022208753458774783,gbtree,0.1,0.001,5,100,"{'classifier__booster': 'gbtree', 'classifier__eta': 0.1, 'classifier__gamma': 0.001, 'classifier__max_depth': 5, 'classifier__n_estimators': 100}",0.9388069573768052,0.9510950045463227,0.9329206807710885,0.8831968999725565,0.9615982287601583,0.9347834611311263,0.8471263121349254,0.8764979054894437,0.8423726784844842,0.9807246071433751,0.9149122735810284,0.04631264669918399,97
